date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-10-14,False,True,0.41,340,80,40,2cd,1,56.52794367,-0.0,56.52794367,95.79942301,-848.3139001088617,-848.3139001088617,-771.2843209784268,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-15,False,True,0.41,340,80,40,2cd,1,58.29108611,-0.0,58.29108611,97.56256545,-875.1193071680891,-875.1193071680891,-798.0897280376541,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-16,False,True,0.41,340,80,40,2cd,1,60.05422854,-0.0,60.05422854,99.32570788,-901.9247142275312,-901.9247142275312,-824.8951350970963,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-17,False,True,0.41,340,80,40,2cd,1,61.81737098,-0.0,61.81737098,101.08885032,-928.7301212860367,-928.7301212860367,-851.7005421556021,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-18,False,True,0.41,340,80,40,2cd,1,63.58051341,-0.0,63.58051341,102.85199275,-955.5355283450482,-955.5355283450482,-878.5059492146132,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-19,False,True,0.41,340,80,40,2cd,1,65.34365585,-0.0,65.34365585,104.61513519,-982.3409354044163,-982.3409354044163,-905.3113562739813,0.0,0.0,77.02957913043508,2310.887373913052,-30000,-30000,-30000,0,0,0.14121317591061988,0.0,-0.0
2020-10-20,False,True,0.41,340,80,40,2cd,1,67.10679828,-0.0,67.10679828,106.37827762,-1009.1463424640742,-1009.1463424640742,-932.1167633336394,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-21,False,True,0.41,340,80,40,2cd,1,68.86994071,-0.0,68.86994071,108.14142006,-1035.9517495223643,-1035.9517495223643,-958.9221703919293,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-22,False,True,0.41,340,80,40,2cd,1,70.63308315,-0.0,70.63308315,109.90456249,-1062.7571565818812,-1062.7571565818812,-985.7275774514467,0.0,0.0,77.02957913043463,2310.8873739130386,-30000,-30000,-30000,0,0,0.14121317591061855,0.0,-0.0
2020-10-23,False,True,0.41,340,80,40,2cd,1,72.39622558,-0.0,72.39622558,111.66770492,-1089.562563640528,-1089.562563640528,-1012.5329845100932,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
