date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2021-05-10,True,True,0.41,340,225,100,2cd,1,17.07154801,-44.76285592,0.0,73.38383415999999,-199.14172623450466,-0.0,-45.639838340988774,199.14172623450466,5974.251787035139,-45.639838340988774,-1369.1951502296633,0,0,0,0,0,,2171.8352129815958,-335.94528579671766
2021-05-11,True,True,0.41,340,225,100,2cd,1,10.253975800000001,-26.88667958,0.0,84.442438289,-95.49281235880788,-0.0,-52.79751986201693,95.49281235880788,2864.7843707642364,-52.79751986201693,-1583.9255958605079,0,0,0,0,0,,1059.1184656822952,-199.92445503789767
2021-05-12,True,True,0.41,340,225,100,2cd,1,609.9629391,-128.22608770000002,538.80000305,538.80000305,-2811.9585748184354,-2567.5128957644793,-2413.2873508139487,244.44567905395616,7333.370371618685,154.22554495053055,4626.766348515916,0,0,0,0,0,0.08189040350579124,98.12937160390544,-63.862697130337615
2021-05-13,True,True,0.41,340,225,100,2cd,1,656.6666905000001,-139.8086979,601.49261546,656.21740171,-5658.927932420926,-5112.630917680445,-4895.985226376098,546.2970147404803,16388.91044221441,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-14,True,True,0.41,340,225,100,2cd,1,798.0,-392.68749130000003,574.5347925,602.7434693,-6101.681890326248,-5023.050057589319,-4806.404366284971,1078.631832736929,32358.95498210787,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-05-15,True,True,0.41,340,225,100,2cd,1,712.4083391,-413.48333230000003,555.85927973,653.64346469,-5716.93481621857,-4179.484257577098,-3962.8385662727496,1537.4505586414716,46123.51675924415,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-05-16,True,True,0.41,340,225,100,2cd,1,550.3416776,-204.399994,516.10788076,616.10788076,-3641.5588560385927,-3116.436068489454,-3037.023853522084,525.1227875491386,15753.683626474158,79.41221496736989,2382.3664490210967,0,0,0,0,0,-0.0034468856257585667,0.472875,-0.15686956495
2021-05-17,True,True,0.41,340,225,100,2cd,1,786.6521752,-424.83477530000005,556.5666631699999,628.1750105000001,-5499.0982767440055,-3662.763139158079,-3444.6175329386833,1836.3351375859265,55090.054127577794,218.14560621939563,6544.368186581869,0,0,0,0,0,0.1425777559536323,40.4335321143,-8.426391299000052
2021-05-18,True,True,0.41,340,225,100,2cd,1,652.2874985000001,-402.16085830000003,531.8608873000001,594.6833244,-5612.269198840481,-4122.424229295336,-3905.7785379909883,1489.8449695451454,44695.34908635436,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-19,True,True,0.41,340,225,100,2cd,1,610.5370538,-222.50435330000002,579.6407625600001,671.4481650199999,-5514.845318358963,-4833.295520997902,-4616.649829693553,681.5497973610609,20446.493920831825,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
