,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
10,2020-04-09,True,True,0.39,340,2000,500,2cd,1,1403.1789999999999,-2702.33,1028.0,1480.0,-15992.4289474,-7034.012376899999,-5403.580806295652,8958.416570500001,268752.49711500003,1630.4315706043471,48912.94711813041,-56127.159999999996,-41120.0,-59200.0,15007.159999999996,-18080.0,-0.00475195764609504,3154.3212688468807,-136.3889532136105,980.0,594.002,0.0,0.0,864.0010000000001,19296.53,0.7470213086953683,0,1
11,2020-04-10,True,True,0.39,340,2000,500,2cd,1,2033.6779999999999,-2439.11,1034.0,1506.0,-15447.7831864,-7604.238261500001,-6275.932870195652,7843.544924899999,235306.347747,1328.3053913043486,39849.16173913046,-81347.12,-41360.0,-60240.0,39987.119999999995,-18880.0,-0.05735522717616348,1994.1562199999998,-0.0,1006.0,812.0039999999999,0.0,0.0,876.003,14683.509999999998,0.6641526956521743,0,1
12,2020-04-11,True,True,0.39,340,2000,500,2cd,1,1341.73,-431.06,1158.0,1622.003,-15784.085352899998,-14416.536459899999,-12507.534372943479,1367.5488929999992,41026.46678999998,1909.0020869565196,57270.06260869559,-53669.2,-46320.0,-64880.119999999995,7349.199999999997,-18560.119999999995,0.024278128260616594,0.0,-0.0,974.0,1158.0,813.999,798.0,876.0,1866.5900000000001,0.9545010434782598,1,0
13,2020-04-12,True,True,0.39,340,2000,500,2cd,1,1332.0,-3030.08,1332.0,1470.0,-13704.556884100002,-6929.066296200001,-5600.760904895653,6775.490587900002,203264.71763700005,1328.3053913043477,39849.16173913043,-53280.0,-53280.0,-58800.0,0.0,-5520.0,0.016452927118005167,4567.92336,-0.0,970.0,827.998,0.0,0.0,700.0,19326.52,0.6641526956521738,0,0
14,2020-05-04,True,True,0.39,340,2000,500,2cd,1,1177.969,-2545.24,942.0,1298.0,-13356.009627,-5483.8871886,-4243.361997295652,7872.1224384,236163.673152,1240.5251913043476,37215.75573913043,-47118.76,-37680.0,-51920.0,9438.760000000002,-14240.0,-0.04081917649498634,3363.3633599999994,-0.0,842.0,254.0,0.0,0.0,716.0,18035.48,0.6202625956521738,0,1
15,2020-05-05,True,True,0.39,340,2000,500,2cd,1,1517.0339999999999,-355.56,1284.004,1740.0020000000002,-15373.842061,-13717.168868,-11808.166781043477,1656.6731929999987,49700.19578999996,1909.0020869565233,57270.0626086957,-60681.35999999999,-51360.159999999996,-69600.08,9321.199999999997,-18239.920000000006,0.025519393614427344,0.0,-0.0,884.0,1284.004,717.998,717.998,810.0,2231.76,0.9545010434782616,1,1
16,2020-05-06,True,True,0.39,340,2000,500,2cd,1,1387.125,-804.35,1008.0,1252.0,-13918.869492799999,-10064.832390799998,-8155.830303843479,3854.0371020000002,115621.11306,1909.0020869565196,57270.06260869559,-55485.0,-40320.0,-50080.0,15165.0,-9760.0,0.056178372668286514,0.0,-0.0,752.0,993.998,460.0039999999999,39.99599999999998,528.0,4933.85,0.9545010434782598,1,1
17,2020-05-07,True,True,0.39,340,2000,500,2cd,1,2408.444,-2928.99,1422.0,1484.0,-22150.4596866,-9719.734822899998,-7948.448693695653,12430.724863700001,372921.74591100006,1771.2861292043453,53138.58387613036,-96337.76,-56880.0,-59360.0,39457.759999999995,-2480.0,0.0688556569041543,1037.9277804158792,-199.97498818525509,984.0,756.0010000000001,0.0,0.0,1220.002,18479.07,0.7856555705095452,0,1
18,2020-05-08,True,True,0.39,340,2000,500,2cd,1,2132.506,-1473.88,2120.0,2289.996,-23785.8987908,-17438.901780400003,-15458.050520232326,6346.9970103999985,190409.91031199996,1980.8512601676775,59425.537805030326,-85300.23999999999,-84800.0,-91599.84,500.2399999999907,-6799.8399999999965,0.07251328886859199,0.0,-101.39883000000003,1340.0,1789.9959999999999,327.9970000000002,133.99700000000007,1443.997,8156.32,0.9397262150838387,0,1
19,2020-05-09,True,True,0.39,340,2000,500,2cd,1,2193.981,-1400.17,1696.0,2196.0,-22054.262725399996,-16527.6000714,-14618.597984443477,5526.662653999996,165799.87961999988,1909.0020869565233,57270.0626086957,-87759.24,-67840.0,-87840.0,19919.240000000005,-20000.0,0.018569212624651055,0.0,-0.0,1696.0,1431.996,1110.0030000000002,467.99599999999987,1134.0,7468.4400000000005,0.9545010434782616,1,0
20,2020-05-10,True,True,0.39,340,2000,500,2cd,1,2671.906,-2803.91,1424.0,1924.0,-19971.6533494,-10914.489438,-8437.210014127033,9057.163911399999,271714.91734199994,2477.2794238729675,74318.38271618902,-106876.23999999999,-56960.0,-76960.0,49916.23999999999,-20000.0,0.07126015870355062,335.1604200000001,-441.48155999999994,1424.0,641.999,693.9970000000001,0.0,1036.0,13310.78,1.0178989319364837,1,0
21,2020-06-22,True,True,0.39,340,2000,500,2cd,1,3434.816,-1099.48,2921.9959999999996,2539.996,-26592.297144099997,-21686.6326751,-19777.630588143475,4905.664468999996,147169.93406999987,1909.002086956527,57270.06260869581,-137392.63999999998,-116879.83999999998,-101599.84,20512.800000000003,15279.999999999985,0.13604196543215408,0.0,-0.0,1328.0,1797.9970000000003,1199.9970000000003,1199.9970000000003,1382.0,6010.89,0.9545010434782635,1,1
22,2020-06-23,True,True,0.39,340,2000,500,2cd,1,2540.199,-481.4,2267.9990000000003,2417.998,-25684.5107134,-23642.0366854,-21733.03459844348,2042.4740280000005,61274.220840000016,1909.0020869565196,57270.06260869559,-101607.96,-90719.96,-96719.92,10888.0,-5999.959999999992,0.0689822050589406,0.0,-0.0,1558.0,1917.998,1931.997,1429.999,1246.0,2946.0,0.9545010434782598,1,1
23,2020-06-24,True,True,0.39,340,2000,500,2cd,1,2727.781,-2667.78,1631.996,1758.0,-22154.3355632,-12173.095982499999,-10203.342638953874,9981.2395807,299437.187421,1969.7533435461246,59092.60030638374,-109111.23999999999,-65279.840000000004,-70320.0,43831.39999999999,-5040.159999999996,0.07739357703523253,0.0,-212.93922000000003,1258.0,1631.996,0.0,0.0,970.0,12967.11,0.8784070617730623,0,1
24,2020-06-25,True,True,0.39,340,2000,500,2cd,1,1551.543,-2358.59,970.0,1470.0,-7326.0393982,-3205.9708207,-2790.170208695652,4120.0685775,123602.057325,415.80061200434784,12474.018360130434,-62061.719999999994,-38800.0,-58800.0,23261.719999999994,-20000.0,,3103.138442041588,-59.89937381852548,970.0,0.0,0.0,0.0,64.001,12857.09,0.17795061909291118,0,1
25,2020-06-26,True,True,0.39,340,2000,500,2cd,1,999.732,-1963.61,686.0,810.0,-8740.9646008,-4477.8238346,-2620.8029881956522,4263.1407662,127894.22298600001,1857.0208464043476,55710.62539213043,-39989.28,-27440.0,-32400.0,12549.279999999999,-4960.0,0.06796455271849933,2047.9210456332703,-238.67824905482036,340.0,446.00199999999995,66.00100000000009,0.0,528.0,10808.2,0.8091712986747637,0,1
26,2020-06-27,True,True,0.39,340,2000,500,2cd,1,1245.4589999999998,-861.46,1016.0,1167.9989999999998,-12562.959684999998,-8983.59159,-7157.275978563895,3579.368094999998,107381.04284999994,1826.3156114361054,54789.468343083165,-49818.35999999999,-40640.0,-46719.95999999999,9178.359999999993,-6079.959999999992,0.061482122261879546,0.0,-0.0,616.0,572.0030000000002,680.0000000000001,667.9989999999999,416.00100000000003,4628.1,0.9131578057180527,0,0
27,2020-06-28,True,True,0.39,340,2000,500,2cd,1,2010.0520000000001,-847.81,1700.0,1700.0,-19791.290882,-16959.938393999997,-15050.93630704348,2831.352488000004,84940.57464000012,1909.0020869565178,57270.06260869553,-80402.08,-68000.0,-68000.0,12402.080000000002,0.0,0.08870518938835548,0.0,-0.0,917.997,1502.0020000000002,1116.0040000000001,1047.996,1330.0,4200.0,0.9545010434782589,1,0
28,2020-07-13,True,True,0.39,340,2000,500,2cd,1,2623.4709999999995,-1127.03,1764.0009999999995,2264.0009999999993,-20426.015566399998,-16961.750877399998,-15052.748790443478,3464.2646889999996,103927.94066999998,1909.0020869565196,57270.06260869559,-104938.83999999998,-70560.03999999998,-90560.03999999998,34378.8,-20000.0,0.018569212624650167,0.0,-0.0,486.0,1764.0009999999995,1041.995,1041.995,1166.0,4973.1900000000005,0.9545010434782598,1,1
29,2020-07-14,True,True,0.39,340,2000,500,2cd,1,3173.045,-1953.67,2677.995,3177.995,-28860.943713299996,-23675.219210299998,-21766.21712334348,5185.724502999998,155571.73508999991,1909.0020869565196,57270.06260869559,-126921.8,-107119.79999999999,-127119.79999999999,19802.000000000015,-20000.0,0.018569212624650167,0.0,-0.0,1454.0,2677.995,1331.996,1331.996,1477.997,7012.389999999999,0.9545010434782598,1,1
