date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,energy_saving_per_kWh,storage_params
3/17/20,TRUE,TRUE,0.41,340,600,300,2cd,1,3564,-2809,1660,1660.000157,-24679.7444,-12274.1086,-11318.1412,12405.6358,372169.074,955.9673961,28679.02188,-142560,-66400,-66400.00629,76160,-0.006291456,0.263471655,982.779907,-268.1611234,47.79836981,600kWh-300kW
3/18/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2061,-2783,1658,1418,-21180.242,-9607.8144,-8778.399316,11572.4276,347172.828,829.4150845,24882.45253,-82440,-66320,-56720,16120,9600,0.325819838,1452.633008,-206.3529912,41.47075422,600kWh-300kW
3/19/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1653,-2746,1012,1090,-15497.4996,-6300.274,-5789.31243,9197.2256,275916.768,510.9615696,15328.84709,-66120,-40480,-43600,25640,-3120,0.079153065,2728.171639,-55.22212272,25.54807848,600kWh-300kW
3/20/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1427,-2804,972,1040,-15235.1386,-5851.1872,-5348.391232,9383.9514,281518.542,502.7959682,15083.87905,-57080,-38880,-41600,18200,-2720,0.081241357,2957.277841,-51.34688544,25.13979841,600kWh-300kW
3/21/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1534,-2599,1222,1120.000004,-16343.2508,-8004.2636,-7530.047266,8338.9872,250169.616,474.2163342,14226.49003,-61360,-48880,-44800.00018,12480,4079.999825,0.153544523,1988.159564,-37.78353509,23.71081671,600kWh-300kW
3/22/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1172,-2664,806,1106,-9834.1265,-5464.1604,-4483.765612,4369.9661,131098.983,980.3947883,29411.84365,-46880,-32240,-44240,14640,-12000,0.138218027,2386.775196,-278.0060757,49.01973942,600kWh-300kW
4/6/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1982,-2300,1172,1169.826245,-14098.2394,-7416.1606,-6449.82035,6682.0788,200462.364,966.3402504,28990.20751,-79280,-46880,-46793.04982,32400,86.95018073,0.267623611,1492.408872,-269.4973399,48.31701252,600kWh-300kW
4/7/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1753,-2763,1552,1650,-19039.1088,-8566.8236,-8151.80783,10472.2852,314168.556,415.0157695,12450.47309,-70120,-62080,-66000,8040,-3920,0.029860248,1791.804494,-9.688096142,20.75078848,600kWh-300kW
4/8/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1342,-2683,1230,1530,-14913.468,-6497.8822,-6103.28043,8415.5858,252467.574,394.6017698,11838.05309,-53680,-49200,-61200,4480,-12000,,3010.799995,-5.61E-06,19.73008849,600kWh-300kW
4/9/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1403,-2702,1028,1280,-15992.1592,-7034.0116,-6337.282631,8958.1476,268744.428,696.7289693,20901.86908,-56120,-41120,-51200,15000,-10080,0.05877672,2929.010581,-143.3837483,34.83644847,600kWh-300kW
4/10/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2034,-2439,1034,1306,-15447.9707,-7604.2358,-7209.63403,7843.7349,235312.047,394.6017698,11838.05309,-81360,-41360,-52240,40000,-10880,-0.215937145,1851.719995,-5.61E-06,19.73008849,600kWh-300kW
4/11/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1342,-431,1158,1274,-15785.0602,-14416.5368,-13851.72158,1368.5234,41055.702,564.8152215,16944.45664,-53680,-46320,-50960,7360,-4640,0.079808638,0,0,28.24076107,600kWh-300kW
4/12/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1332,-3030,1332,1332,-13704.3274,-6929.064,-6534.46223,6775.2634,203257.902,394.6017698,11838.05309,-53280,-53280,-53280,0,0,0.075599246,4241.639995,-5.61E-06,19.73008849,600kWh-300kW
5/4/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1178,-2545,942,1098,-13355.45,-5483.8826,-5085.746005,7871.5674,236147.022,398.1365948,11944.09784,-47120,-37680,-43920,9440,-6240,-0.020022982,3123.119995,-5.61E-06,19.90682974,600kWh-300kW
5/5/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1517,-356,1284,1406,-15373.0521,-13717.176,-13152.36078,1655.8761,49676.283,564.8152215,16944.45664,-60680,-51360,-56240,9320,-4880,0.07669947,0,0,28.24076107,600kWh-300kW
5/6/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1387,-804,1008,1052,-13917.9348,-10064.8348,-9500.019579,3853.1,115593,564.8152215,16944.45664,-55480,-40320,-42080,15160,-1760,0.115780202,0,0,28.24076107,600kWh-300kW
5/7/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2408,-2929,1422,1445.818523,-22149.7157,-9719.7308,-8951.555439,12429.9849,372899.547,768.1753613,23045.26084,-96320,-56880,-57832.74093,39440,-952.7409315,0.193602443,995.1180274,-177.2902789,38.40876807,600kWh-300kW
5/8/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2133,-1474,2120,2143.816382,-23784.7091,-17438.9086,-16718.92538,6345.8005,190374.015,719.9832215,21599.49664,-85320,-84800,-85752.65527,520,-952.6552676,0.177879424,0,-106.6,35.99916107,600kWh-300kW
5/9/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2194,-1400,1696,1744,-22054.4262,-16527.6072,-15962.79198,5526.819,165804.57,564.8152215,16944.45664,-87760,-67840,-69760,19920,-1920,0.113837927,0,0,28.24076107,600kWh-300kW
5/10/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2672,-2804,1424,1724,-19972.2792,-10914.492,-9969.02195,9057.7872,271733.616,945.4700503,28364.10151,-106880,-56960,-68960,49920,-12000,0.126154219,504.478462,-260.9508476,47.27350252,600kWh-300kW
6/22/20,TRUE,TRUE,0.41,340,600,300,2cd,1,3435,-1099,2922,2923.905482,-26592.366,-21686.6526,-21121.83738,4905.7134,147171.402,564.8152215,16944.45664,-137400,-116880,-116956.2193,20520,-76.21927816,0.135896356,0,0,28.24076107,600kWh-300kW
6/23/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2540,-481,2268,2269.905482,-25685.0884,-23642.0342,-23077.21898,2043.0542,61291.626,564.8152215,16944.45664,-101600,-90720,-90796.21928,10880,-76.21927816,0.135896356,0,0,28.24076107,600kWh-300kW
6/24/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2728,-2668,1632,1640.166073,-22154.6196,-12173.113,-11315.81465,9981.5066,299445.198,857.2983496,25718.95049,-109120,-65280,-65606.64293,43840,-326.6429303,0.229005385,41.31039287,-180.4311254,42.86491748,600kWh-300kW
6/25/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1552,-2359,970,1270,-7326.6128,-3205.9698,-2658.100953,4120.643,123619.29,547.8688469,16436.06541,-62080,-38800,-50800,23280,-12000,-0.055739638,2881.479239,-62.97259539,27.39344235,600kWh-300kW
6/26/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1000,-1964,686,699.8184925,-8741.8473,-4477.8264,-3554.502381,4264.0209,127920.627,923.3240185,27699.72056,-40000,-27440,-27992.7397,12560,-552.7396995,0.247359064,1901.638681,-250.9213864,46.16620093,600kWh-300kW
6/27/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1245,-861,1016,1016,-12562.3556,-8983.5852,-8416.977813,3578.7704,107363.112,566.6073871,16998.22161,-49800,-40640,-40640,9160,0,0.137409188,0,0,28.33036935,600kWh-300kW
6/28/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2010,-848,1700,1700,-19791.3234,-16959.9418,-16395.12658,2831.3816,84941.448,564.8152215,16944.45664,-80400,-68000,-68000,12400,0,0.136794103,0,0,28.24076107,600kWh-300kW
7/13/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2623.471,-1127,1764.471,1768.323195,-20426.01557,-16961.58027,-16396.76504,3464.4353,103933.059,564.8152215,16944.45664,-104938.84,-70578.84,-70732.9278,34360,-154.0878034,0.134978113,0,0,28.24076107,600kWh-300kW
7/14/20,TRUE,TRUE,0.41,340,600,300,2cd,1,3173.045,-1954,2678.045,2681.897195,-28860.94371,-23673.88141,-23109.06619,5187.0623,155611.869,564.8152215,16944.45664,-126921.8,-107121.8,-107275.8878,19800,-154.0878034,0.134978113,0,0,28.24076107,600kWh-300kW
7/15/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2078.301,-1024,1787.584,1789.489482,-22121.60485,-19013.21395,-18448.39873,3108.3909,93251.727,564.8152215,16944.45664,-83132.04,-71503.36,-71579.57928,11628.68,-76.21927816,0.135896356,0,0,28.24076107,600kWh-300kW
7/16/20,TRUE,TRUE,0.41,340,600,300,2cd,1,3082.848,-2129,1521.995,1498,-25024.45131,-16458.49788,-15714.64265,8565.95343,256978.6029,743.8552215,22315.65664,-123313.92,-60879.8,-59920,62434.12,959.8,0.206908749,215.27142,-123,37.19276107,600kWh-300kW
7/17/20,TRUE,TRUE,0.41,340,600,300,2cd,1,2334.505,-659,2008.09,2307.505,-24752.08628,-22810.71158,-22245.89636,1941.3747,58241.241,564.8152215,16944.45664,-93380.2,-80323.6,-92300.2,13056.6,-11976.6,-0.041565994,0,0,28.24076107,600kWh-300kW
7/18/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1707.089,-1699,1430.132,1600,-19224.76606,-13646.74236,-13081.92714,5578.0237,167340.711,564.8152215,16944.45664,-68283.56,-57205.28,-64000,11078.28,-6794.72,0.051101361,0,0,28.24076107,600kWh-300kW
7/19/20,TRUE,TRUE,0.41,340,600,300,2cd,1,1607.73,-1142,1254.026,1257.878195,-16250.65446,-11564.85306,-11000.03784,4685.8014,140574.042,564.8152215,16944.45664,-64309.2,-50161.04,-50315.1278,14148.16,-154.0878034,0.134978113,0,0,28.24076107,600kWh-300kW
3/16/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2881,-2977,1654,1654.000484,-23047.9378,-10890.5644,-9754.099167,12157.3734,364721.202,1136.465233,34093.95699,-115240,-66160,-66160.01936,49080,-0.019356715,0.230982382,600.4285676,-289.6402238,42.61744624,800kWh-400kW
3/17/20,TRUE,TRUE,0.41,340,800,400,2cd,1,3564,-2809,1660,1660.00021,-24679.7444,-12274.1086,-10999.89904,12405.6358,372169.074,1274.209563,38226.28688,-142560,-66400,-66400.00839,76160,-0.008388608,0.263375118,898.0227773,-357.2647725,47.7828586,800kWh-400kW
3/18/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2061,-2783,1658,1518,-21180.242,-9607.8144,-8544.798288,11572.4276,347172.828,1063.016112,31890.48335,-82440,-66320,-60720,16120,5600,0.258891232,1406.557389,-254.7914626,39.86310419,800kWh-400kW
3/19/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1653,-2746,1012,1190,-15497.4996,-6300.274,-5657.778507,9197.2256,275916.768,642.4954929,19274.86479,-66120,-40480,-47600,25640,-7120,0.037571621,2728.171638,-55.22212459,24.09358098,800kWh-400kW
3/20/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1427,-2804,972,1140,-15235.1386,-5851.1872,-5216.857309,9383.9514,281518.542,634.3298915,19029.89674,-57080,-38880,-45600,18200,-6720,0.039301683,2957.277839,-51.34688731,23.78737093,800kWh-400kW
3/21/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1534,-2599,1222,1156,-16343.2508,-8004.2636,-7398.513343,8338.9872,250169.616,605.7502575,18172.50772,-61360,-48880,-46240,12480,2640,0.122017907,1988.159562,-37.78353696,22.71563466,800kWh-400kW
3/22/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1172,-2664,806,1206,-9834.1265,-5464.1604,-4193.253329,4369.9661,131098.983,1270.907071,38127.21212,-46880,-32240,-48240,14640,-16000,0.128834303,2314.854223,-353.6153039,47.65901515,800kWh-400kW
4/6/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1982,-2300,1172,1226,-14098.2394,-7416.1606,-6122.373825,6682.0788,200462.364,1293.786775,38813.60325,-79280,-46880,-49040,32400,-2160,0.250624178,1404.260625,-362.1660094,48.51700406,800kWh-400kW
4/7/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1753,-2763,1552,1750,-19039.1088,-8566.8236,-8020.273907,10472.2852,314168.556,546.5496928,16396.49078,-70120,-62080,-70000,8040,-7920,-0.006549174,1791.804492,-9.688098011,20.49561348,800kWh-400kW
4/8/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1342,-2683,1230,1630,-14913.468,-6497.8822,-5971.746507,8415.5858,252467.574,526.1356931,15784.07079,-53680,-49200,-65200,4480,-16000,,3010.799993,-7.48E-06,19.73008849,800kWh-400kW
4/9/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1403,-2702,1028,1380,-15992.1592,-7034.0116,-6205.748707,8958.1476,268744.428,828.2628926,24847.88678,-56120,-41120,-55200,15000,-14080,0.02029956,2929.010579,-143.3837501,31.05985847,800kWh-400kW
4/10/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2034,-2439,1034,1406,-15447.9707,-7604.2358,-7078.100107,7843.7349,235312.047,526.1356931,15784.07079,-81360,-41360,-56240,40000,-14880,-0.254771464,1851.719993,-7.48E-06,19.73008849,800kWh-400kW
4/11/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1342,-431,1158,1374,-15785.0602,-14416.5368,-13663.44984,1368.5234,41055.702,753.0869619,22592.60886,-53680,-46320,-54960,7360,-8640,0.055415785,0,0,28.24076107,800kWh-400kW
4/12/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1332,-3030,1332,1370,-13704.3274,-6929.064,-6402.928307,6775.2634,203257.902,526.1356931,15784.07079,-53280,-53280,-54800,0,-1520,0.060503875,4241.639993,-7.48E-06,19.73008849,800kWh-400kW
5/4/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1178,-2545,942,1198,-13355.45,-5483.8826,-4953.193311,7871.5674,236147.022,530.6892885,15920.67866,-47120,-37680,-47920,9440,-10240,-0.057186296,3123.119993,-7.48E-06,19.90084832,800kWh-400kW
5/5/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1517,-356,1284,1506,-15373.0521,-13717.176,-12964.08904,1655.8761,49676.283,753.0869619,22592.60886,-60680,-51360,-60240,9320,-8880,0.052953879,0,0,28.24076107,800kWh-400kW
5/6/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1387,-804,1008,1152,-13917.9348,-10064.8348,-9311.747838,3853.1,115593,753.0869619,22592.60886,-55480,-40320,-46080,15160,-5760,0.083924046,0,0,28.24076107,800kWh-400kW
5/7/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2408,-2929,1422,1453.75803,-22149.7157,-9719.7308,-8750.615885,12429.9849,372899.547,969.1149153,29073.44746,-96320,-56880,-58150.3212,39440,-1270.321204,0.180127333,963.7866058,-210.2284401,36.34180932,800kWh-400kW
5/8/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2133,-1474,2120,2151.755182,-23784.7091,-17438.9086,-16525.43629,6345.8005,190374.015,913.4723142,27404.16943,-85320,-84800,-86070.20728,520,-1270.207278,0.166360629,0,-106.6,34.25521178,800kWh-400kW
5/9/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2194,-1400,1696,1760,-22054.4262,-16527.6072,-15774.52024,5526.819,165804.57,753.0869619,22592.60886,-87760,-67840,-70400,19920,-2560,0.113837927,0,0,28.24076107,800kWh-400kW
5/10/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2672,-2804,1424,1824,-19972.2792,-10914.492,-9655.96646,9057.7872,271733.616,1258.52554,37755.7662,-106880,-56960,-72960,49920,-16000,0.125605211,423.1107494,-346.4912635,47.19470775,800kWh-400kW
6/22/20,TRUE,TRUE,0.41,340,800,400,2cd,1,3435,-1099,2922,2924.540643,-26592.366,-21686.6526,-20933.56564,4905.7134,147171.402,753.0869619,22592.60886,-137400,-116880,-116981.6257,20520,-101.6257042,0.135896356,0,0,28.24076107,800kWh-400kW
6/23/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2540,-481,2268,2270.540643,-25685.0884,-23642.0342,-22888.94724,2043.0542,61291.626,753.0869619,22592.60886,-101600,-90720,-90821.6257,10880,-101.6257042,0.135896356,0,0,28.24076107,800kWh-400kW
6/24/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2728,-2668,1632,1658,-22154.6196,-12173.113,-11060.69166,9981.5066,299445.198,1112.421344,33372.64031,-109120,-65280,-66320,43840,-1040,0.216766009,0,-223.86,41.71580039,800kWh-400kW
6/25/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1552,-2359,970,1370,-7326.6128,-3205.9698,-2512.666987,4120.643,123619.29,693.3028133,20799.0844,-62080,-38800,-54800,23280,-16000,-0.080549692,2881.479237,-62.97259726,25.9988555,800kWh-400kW
6/26/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1000,-1964,686,707.758001,-8741.8473,-4477.8264,-3422.968458,4264.0209,127920.627,1054.857942,31645.73825,-40000,-27440,-28310.32004,12560,-870.3200398,0.204338768,1901.638679,-250.9213883,39.55717282,800kWh-400kW
6/27/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1245,-861,1016,1068,-12562.3556,-8983.5852,-8228.43691,3578.7704,107363.112,755.1482895,22654.44869,-49800,-40640,-42720,9160,-2080,0.118744399,0,0,28.31806086,800kWh-400kW
6/28/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2010,-848,1700,1700,-19791.3234,-16959.9418,-16206.85484,2831.3816,84941.448,753.0869619,22592.60886,-80400,-68000,-68000,12400,0,0.136794103,0,0,28.24076107,800kWh-400kW
7/13/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2623.471,-1127,1764.471,1769.60726,-20426.01557,-16961.58027,-16208.4933,3464.4353,103933.059,753.0869619,22592.60886,-104938.84,-70578.84,-70784.2904,34360,-205.4504045,0.134978113,0,0,28.24076107,800kWh-400kW
7/14/20,TRUE,TRUE,0.41,340,800,400,2cd,1,3173.045,-1954,2678.045,2683.18126,-28860.94371,-23673.88141,-22920.79445,5187.0623,155611.869,753.0869619,22592.60886,-126921.8,-107121.8,-107327.2504,19800,-205.4504045,0.134978113,0,0,28.24076107,800kWh-400kW
7/15/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2078.301,-1024,1787.584,1886.278,-22121.60485,-19013.21395,-18260.12699,3108.3909,93251.727,753.0869619,22592.60886,-83132.04,-71503.36,-75451.12,11628.68,-3947.76,0.101054836,0,0,28.24076107,800kWh-400kW
7/16/20,TRUE,TRUE,0.41,340,800,400,2cd,1,3082.848,-2129,1521.995,1598,-25024.45131,-16458.49788,-15466.69091,8565.95343,256978.6029,991.8069619,29754.20886,-123313.92,-60879.8,-63920,62434.12,-3040.2,0.170746936,176.27142,-164,37.19276107,800kWh-400kW
7/17/20,TRUE,TRUE,0.41,340,800,400,2cd,1,2334.505,-659,2008.09,2407.505,-24752.08628,-22810.71158,-22057.62462,1941.3747,58241.241,753.0869619,22592.60886,-93380.2,-80323.6,-96300.2,13056.6,-15976.6,-0.04172053,0,0,28.24076107,800kWh-400kW
7/18/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1707.089,-1699,1430.132,1700,-19224.76606,-13646.74236,-12893.6554,5578.0237,167340.711,753.0869619,22592.60886,-68283.56,-57205.28,-68000,11078.28,-10794.72,0.032706202,0,0,28.24076107,800kWh-400kW
7/19/20,TRUE,TRUE,0.41,340,800,400,2cd,1,1607.73,-1142,1254.026,1314.118,-16250.65446,-11564.85306,-10811.7661,4685.8014,140574.042,753.0869619,22592.60886,-64309.2,-50161.04,-52564.72,14148.16,-2403.68,0.115261693,0,0,28.24076107,800kWh-400kW
3/16/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2881,-2977,1654,1654.000484,-23047.9378,-10890.5644,-9622.565244,12157.3734,364721.202,1267.999156,38039.97469,-115240,-66160,-66160.01936,49080,-0.019356716,0.201775066,600.4285658,-289.6402257,38.03997469,1000kWh-500kW
3/17/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,3564,-2809,1660,1668,-24679.7444,-12274.1086,-10673.80723,12405.6358,372169.074,1600.301369,48009.04108,-142560,-66400,-66720,76160,-320,0.262734288,812.5331266,-447.1385079,48.00904108,1000kWh-500kW
3/18/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2061,-2783,1658,1618,-21180.242,-9607.8144,-8311.197261,11572.4276,347172.828,1296.617139,38898.51417,-82440,-66320,-64720,16120,1600,0.217821648,1360.48177,-303.2299341,38.89851417,1000kWh-500kW
3/19/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1653,-2746,1012,1290,-15497.4996,-6300.274,-5526.244584,9197.2256,275916.768,774.0294162,23220.88248,-66120,-40480,-51600,25640,-11120,0.009097373,2728.171636,-55.22212646,23.22088248,1000kWh-500kW
3/20/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1427,-2804,972,1240,-15235.1386,-5851.1872,-5085.323385,9383.9514,281518.542,765.8638147,22975.91444,-57080,-38880,-49600,18200,-10720,0.010748374,2957.277837,-51.34688918,22.97591444,1000kWh-500kW
3/21/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1534,-2599,1222,1256,-16343.2508,-8004.2636,-7266.979419,8338.9872,250169.616,737.2841808,22118.52542,-61360,-48880,-50240,12480,-1360,0.083061262,1988.159561,-37.78353883,22.11852542,1000kWh-500kW
3/22/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1172,-2664,806,1306,-9834.1265,-5464.1604,-3979.689105,4369.9661,131098.983,1484.471295,44534.13885,-46880,-32240,-52240,14640,-20000,0.106802295,2280.756877,-389.4612321,44.53413885,1000kWh-500kW
4/6/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1982,-2300,1172,1326,-14098.2394,-7416.1606,-5791.90958,6682.0788,200462.364,1624.25102,48727.53061,-79280,-46880,-53040,32400,-6160,0.229553364,1314.750087,-456.2668312,48.72753061,1000kWh-500kW
4/7/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1753,-2763,1552,1850,-19039.1088,-8566.8236,-7888.739984,10472.2852,314168.556,678.083616,20342.50848,-70120,-62080,-74000,8040,-11920,-0.035907983,1791.80449,-9.68809988,20.34250848,1000kWh-500kW
4/8/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1342,-2683,1230,1730,-14913.468,-6497.8822,-5840.212584,8415.5858,252467.574,657.6696164,19730.08849,-53680,-49200,-69200,4480,-20000,,3010.799991,-9.35E-06,19.73008849,1000kWh-500kW
4/9/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1403,-2702,1028,1480,-15992.1592,-7034.0116,-6074.214784,8958.1476,268744.428,959.7968159,28793.90448,-56120,-41120,-59200,15000,-18080,-0.007883552,2929.010577,-143.383752,28.79390448,1000kWh-500kW
4/10/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2034,-2439,1034,1506,-15447.9707,-7604.2358,-6946.566184,7843.7349,235312.047,657.6696164,19730.08849,-81360,-41360,-60240,40000,-18880,-0.294030314,1851.719991,-9.35E-06,19.73008849,1000kWh-500kW
4/11/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1342,-431,1158,1474,-15785.0602,-14416.5368,-13475.1781,1368.5234,41055.702,941.3587024,28240.76107,-53680,-46320,-58960,7360,-12640,0.040066039,0,0,28.24076107,1000kWh-500kW
4/12/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1332,-3030,1332,1470,-13704.3274,-6929.064,-6271.394384,6775.2634,203257.902,657.6696164,19730.08849,-53280,-53280,-58800,0,-5520,0.030046594,4241.639991,-9.35E-06,19.73008849,1000kWh-500kW
5/4/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1178,-2545,942,1298,-13355.45,-5483.8826,-4821.01108,7871.5674,236147.022,662.8715203,19886.14561,-47120,-37680,-51920,9440,-14240,-0.084200719,3123.119991,-9.35E-06,19.88614561,1000kWh-500kW
5/5/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1517,-356,1284,1606,-15373.0521,-13717.176,-12775.8173,1655.8761,49676.283,941.3587024,28240.76107,-60680,-51360,-64240,9320,-12880,0.038016962,0,0,28.24076107,1000kWh-500kW
5/6/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1387,-804,1008,1252,-13917.9348,-10064.8348,-9123.476098,3853.1,115593,941.3587024,28240.76107,-55480,-40320,-50080,15160,-9760,0.063839066,0,0,28.24076107,1000kWh-500kW
5/7/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2408,-2929,1422,1461.697539,-22149.7157,-9719.7308,-8619.081961,12429.9849,372899.547,1100.648839,33019.46516,-96320,-56880,-58467.90154,39440,-1587.901545,0.158117846,963.786604,-210.228442,33.01946516,1000kWh-500kW
5/8/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2133,-1474,2120,2159.69395,-23784.7091,-17438.9086,-16336.89538,6345.8005,190374.015,1102.013217,33060.3965,-85320,-84800,-86387.75799,520,-1587.757993,0.158392959,0,-106.6,33.0603965,1000kWh-500kW
5/9/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2194,-1400,1696,1856,-22054.4262,-16527.6072,-15586.2485,5526.819,165804.57,941.3587024,28240.76107,-87760,-67840,-74240,19920,-6400,0.090035864,0,0,28.24076107,1000kWh-500kW
5/10/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2672,-2804,1424,1924,-19972.2792,-10914.492,-9342.910971,9057.7872,271733.616,1571.581029,47147.43088,-106880,-56960,-76960,49920,-20000,0.125275605,341.7430367,-432.0316793,47.14743088,1000kWh-500kW
6/22/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,3435,-1099,2922,2925.30435,-26592.366,-21686.6526,-20745.56298,4905.7134,147171.402,941.0896157,28232.68847,-137400,-116880,-117012.174,20520,-132.1739802,0.135804495,0,0,28.23268847,1000kWh-500kW
6/23/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2540,-481,2268,2271.175803,-25685.0884,-23642.0342,-22700.6755,2043.0542,61291.626,941.3587024,28240.76107,-101600,-90720,-90847.03213,10880,-127.0321303,0.135896356,0,0,28.24076107,1000kWh-500kW
6/24/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2728,-2668,1632,1758,-22154.6196,-12173.113,-10873.99814,9981.5066,299445.198,1299.114859,38973.44576,-109120,-65280,-70320,43840,-5040,0.1740848,0,-223.86,38.97344576,1000kWh-500kW
6/25/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1552,-2359,970,1470,-7326.6128,-3205.9698,-2515.278899,4120.643,123619.29,690.6909014,20720.72704,-62080,-38800,-58800,23280,-20000,-0.333978241,2881.479235,-62.97259913,20.72072704,1000kWh-500kW
6/26/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1000,-1964,686,804,-8741.8473,-4477.8264,-3289.566856,4264.0209,127920.627,1188.259544,35647.78631,-40000,-27440,-32160,12560,-4720,0.154135536,1901.638678,-250.9213902,35.64778631,1000kWh-500kW
6/27/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1245,-861,1016,1168,-12562.3556,-8983.5852,-8033.444095,3578.7704,107363.112,950.141105,28504.23315,-49800,-40640,-46720,9160,-6080,0.094394515,0,0,28.50423315,1000kWh-500kW
