date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-05-10,True,True,0.41,340,1500,375,2cd,1,2672.0,-2804.0,1424.0,1799.0,-19972.2792,-10914.492,-9036.839822495273,9057.787199999997,271733.61599999986,1877.6521775047256,56329.565325141775,-106880.0,-56960.0,-71960.0,49920.0,-15000.0,0.07791006094696074,408.72,-361.62
2020-06-22,True,True,0.41,340,1500,375,2cd,1,3435.0,-1099.0,2922.0,2667.0,-26592.366,-21686.6526,-20254.901034782608,4905.7134000000015,147171.402,1431.7515652173936,42952.5469565218,-137400.0,-116880.0,-106680.0,20520.0,10200.0,0.18614884493321404,0.0,-0.0
2020-06-23,True,True,0.41,340,1500,375,2cd,1,2540.0,-481.0,2268.0,2293.0,-25685.0884,-23642.0342,-22210.28263478261,2043.0541999999987,61291.62599999996,1431.7515652173936,42952.5469565218,-101600.0,-90720.0,-91720.0,10880.0,-1000.0,0.1347902325382211,0.0,-0.0
2020-06-24,True,True,0.41,340,1500,375,2cd,1,2728.0,-2668.0,1632.0,1633.0,-22154.6196,-12173.113,-10595.398372022682,9981.5066,299445.19800000003,1577.714627977317,47331.43883931951,-109120.0,-65280.0,-65320.0,43840.0,-40.0,0.1285711020739253,0.0,-223.86
2020-06-25,True,True,0.41,340,1500,375,2cd,1,1552.0,-2359.0,970.0,1345.0,-7326.612799999999,-3205.9698,-2688.4490565217393,4120.642999999999,123619.28999999998,517.5207434782607,15525.622304347815,-62080.0,-38800.0,-53800.0,23280.0,-15000.0,,2881.479243856333,-62.97258979206047
2020-06-26,True,True,0.41,340,1500,375,2cd,1,1000.0,-1964.0,686.0,686.0,-8741.847300000001,-4477.8264,-2952.874756521739,4264.020900000001,127920.62700000005,1524.9516434782608,45748.54930434784,-40000.0,-27440.0,-27440.0,12560.0,0.0,0.11759477741774706,1901.6385255198486,-250.921550094518
2020-06-27,True,True,0.41,340,1500,375,2cd,1,1245.0,-861.0,1016.0,1043.0,-12562.3556,-8983.5852,-7607.6941321361055,3578.7703999999994,107363.11199999998,1375.891067863893,41276.73203591679,-49800.0,-40640.0,-41720.0,9160.0,-1080.0,0.12667762094817525,0.0,-0.0
2020-06-28,True,True,0.41,340,1500,375,2cd,1,2010.0,-848.0,1700.0,1700.0,-19791.3234,-16959.9418,-15528.190234782607,2831.381600000001,84941.44800000003,1431.7515652173936,42952.5469565218,-80400.0,-68000.0,-68000.0,12400.0,0.0,0.13949686905588532,0.0,-0.0
2020-07-13,True,True,0.41,340,1500,375,2cd,1,2623.4709999999995,-1127.0,1764.4709999999993,2139.4709999999995,-20426.0155664,-16961.5802664,-15529.828701182607,3464.435299999997,103933.05899999992,1431.7515652173936,42952.5469565218,-104938.83999999998,-70578.83999999997,-85578.83999999997,34360.0,-15000.0,0.06498695499794982,0.0,-0.0
2020-07-14,True,True,0.41,340,1500,375,2cd,1,3173.045,-1954.0,2678.045,3053.045,-28860.94371330001,-23673.881413299998,-22242.129848082597,5187.062299999998,155611.86899999995,1431.7515652173936,42952.5469565218,-126921.8,-107121.8,-122121.8,19800.0,-15000.0,0.06498695499794982,0.0,-0.0
2020-07-15,True,True,0.41,340,1500,375,2cd,1,2078.301,-1024.0,1787.5839999999994,1985.154,-22121.6048517,-19013.213951700003,-17581.462386482606,3108.390899999999,93251.72699999996,1431.7515652173936,42952.5469565218,-83132.04,-71503.35999999999,-79406.16,11628.680000000008,-7902.800000000018,0.10142325528506337,0.0,-0.0
2020-07-16,True,True,0.41,340,1500,375,2cd,1,3082.848,-2129.0,1521.995,1703.33,-25024.4513057,-16458.497876100002,-14802.94631088261,8565.953429600002,256978.60288800005,1655.551565217389,49666.54695652167,-123313.92,-60879.8,-68133.2,62434.12,-7253.400000000002,0.1146383693040276,186.02142000000003,-153.75
2020-07-17,True,True,0.41,340,1500,375,2cd,1,2334.505,-659.0,2008.09,2382.505,-24752.08628,-22810.71158000001,-21378.96001478261,1941.3746999999967,58241.2409999999,1431.7515652173895,42952.54695652169,-93380.2,-80323.6,-95300.2,13056.600000000004,-14976.600000000004,0.0651117200605722,0.0,-0.0
