,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
35,2020-08-10,True,True,0.39,340,1000,250,2cd,1,4523.16,-1331.96,3191.2,3441.2,-31142.884901999998,-26034.92899,-25080.42794652174,5107.955911999998,153238.6773599999,954.5010434782598,28635.031304347795,-180926.4,-127648.0,-137648.0,53278.399999999994,-10000.0,0.018609798220106333,0.0,-0.0,1197.5,2168.0,1479.3000000000002,1479.3000000000002,1406.9,6764.75,0.9545010434782598,1,1
36,2020-08-11,True,True,0.39,340,1000,250,2cd,1,3478.35,-2204.65,2507.0,2593.9565217391305,-32835.92018,-23967.77491,-23013.273866521737,8868.14527,266044.3581,954.5010434782635,28635.031304347904,-139134.0,-100280.0,-103758.26086956522,38854.0,-3478.260869565216,0.0657944854948802,0.0,-0.0,1548.6000000000001,2507.0,1017.2999999999997,1017.2999999999997,1441.1,11630.400000000001,0.9545010434782635,1,1
37,2020-08-12,True,True,0.39,340,1000,250,2cd,1,3668.94,-1919.85,2550.5,2800.5,-31770.223834,-22284.61954,-21330.11849652174,9485.604294,284568.12882000004,954.5010434782598,28635.031304347795,-146757.6,-102020.0,-112020.0,44737.600000000006,-10000.0,0.018609798220106333,0.0,-0.0,1507.9,2381.0,1127.4,624.3000000000002,1339.9,11747.900000000001,0.9545010434782598,1,1
38,2020-08-13,True,True,0.39,340,1000,250,2cd,1,2708.23,-1999.4,1979.3999999999999,1741.4,-30464.616626,-20304.067409999996,-19349.566366521736,10160.549216000003,304816.47648000007,954.5010434782598,28635.031304347795,-108329.2,-79176.0,-69656.0,29153.199999999997,9520.0,0.14724700655822676,0.0,-0.0,1491.4,1867.0000000000002,1414.2,588.5,1539.3,13709.2,0.9545010434782598,1,1
39,2020-08-14,True,True,0.39,340,1000,250,2cd,1,4358.88,-1965.38,2869.6,3072.6,-39131.961964,-30589.152430000002,-29634.65138652174,8542.809534,256284.28602,954.5010434782635,28635.031304347904,-174355.2,-114784.0,-122904.0,59571.20000000001,-8120.0,0.03312637636748428,0.0,-0.0,1924.3999999999999,2869.6,1726.4,705.1000000000001,2191.3,11616.560000000001,0.9545010434782635,1,1
40,2020-08-15,True,True,0.39,340,1000,250,2cd,1,3242.97,-1888.16,2170.7,1996.3000000000002,-33080.724319999994,-24055.85375,-23101.35270652174,9024.870569999995,270746.11709999986,954.5010434782598,28635.031304347795,-129718.79999999999,-86828.0,-79852.0,42890.79999999999,6976.0,0.13208743422424174,0.0,-0.0,1695.1,1797.4,1626.7,623.4999999999998,1626.8,11406.2,0.9545010434782598,1,0
41,2020-08-16,True,True,0.39,340,1000,250,2cd,1,3415.64,-1815.37,2254.3,2440.0277882797736,-24898.817262999997,-17910.86849,-16761.027738393197,6987.948772999996,209638.4631899999,1149.8407516068037,34495.22254820411,-136625.6,-90172.0,-97601.11153119095,46453.600000000006,-7429.1115311909525,0.07313944597548461,35.07,-154.05,1802.6,2254.3,1081.8,0.0,1214.0,10254.439999999999,0.9957907516068037,1,0
42,2020-09-14,True,True,0.39,340,1000,250,2cd,1,2180.29,-863.82,1962.9,2099.0058601134215,-18666.284972,-15155.41755,-14254.567831663517,3510.867422000001,105326.02266000003,900.8497183364834,27025.491550094503,-87211.6,-78516.0,-83960.23440453687,8695.600000000006,-5444.234404536866,0.04249603142607894,142.42199999999997,-0.0,301.6,1962.9,1027.1,1027.1,806.8,4721.74,0.9008497183364834,0,1
43,2020-09-15,True,True,0.39,340,1000,250,2cd,1,2677.03,-863.82,2038.1,2288.1,-23736.996311999996,-19880.00952,-18925.508476521736,3856.986791999996,115709.60375999988,954.5010434782635,28635.031304347904,-107081.20000000001,-81524.0,-91524.0,25557.20000000001,-10000.0,0.018609798220106777,0.0,-0.0,839.5,2038.1,1311.0,1311.0,1124.3,4721.74,0.9545010434782635,1,1
44,2020-09-16,True,True,0.39,340,1000,250,2cd,1,2810.65,-1590.75,2392.2000000000003,2479.1565217391308,-23427.855218,-18080.33812,-17125.83707652174,5347.517098,160425.51294000002,954.5010434782598,28635.031304347795,-112426.0,-95688.00000000001,-99166.26086956523,16737.999999999985,-3478.260869565216,0.06579448549487976,0.0,-0.0,1042.7,2392.2000000000003,414.5,414.5,1334.1,7127.95,0.9545010434782598,1,1
45,2020-09-17,True,True,0.39,340,1000,250,2cd,1,2145.79,-350.49,1979.1000000000001,2207.1,-22618.511926,-21317.35532,-20362.854276521735,1301.1566060000005,39034.698180000014,954.5010434782635,28635.031304347904,-85831.6,-79164.0,-88284.0,6667.600000000006,-9120.0,0.02555805346360618,0.0,-0.0,1491.0,1979.1000000000001,1461.8999999999999,1461.8999999999999,813.0,1581.96,0.9545010434782635,1,1
46,2020-09-18,True,True,0.39,340,1000,250,2cd,1,1835.78,-1483.78,1515.2,1466.9,-16931.310564,-12366.162479999999,-10964.061436521737,4565.148084,136954.44252,1402.101043478262,42063.03130434786,-73431.2,-60608.0,-58676.0,12823.199999999997,1932.0,0.1704202169904081,293.20199999999994,-292.5,709.8,693.2,801.0999999999999,64.70000000000005,1279.6,7743.21,1.109601043478262,1,1
47,2020-09-19,True,True,0.39,340,1000,250,2cd,1,1841.09,-1979.3,1729.1,1701.3,-20937.362379,-14236.228169999998,-13061.725474347826,6701.134209,201034.02627,1174.5026956521724,35235.08086956517,-73643.59999999999,-69164.0,-68052.0,4479.599999999991,1112.0,0.13099988276691987,643.6763591682419,-230.38752362948958,1607.7,1498.2,0.0,0.0,1224.3,11019.86,0.9441151720226828,0,0
48,2020-09-20,True,True,0.39,340,1000,250,2cd,1,2062.46,-1931.0,1453.6,1703.6,-18695.265484,-11574.065221,-10399.562525347827,7121.200262999999,213636.00788999995,1174.5026956521742,35235.08086956522,-82498.4,-58144.0,-68144.0,24354.399999999994,-10000.0,0.06008999799561354,636.6035591682419,-230.38752362948964,1453.6,1173.89,0.0,0.0,1051.8,11433.0,0.9441151720226847,0,0
49,2020-10-19,True,True,0.39,340,1000,250,2cd,1,2911.43,-1970.73,2023.9,2023.9,-22927.126221,-14017.74592,-13103.339375463136,8909.380301,267281.40903,914.4065445368633,27432.1963361059,-116457.2,-80956.0,-80956.0,35501.2,0.0,0.08201718410056591,129.31799999999993,-97.5,1871.0,2023.9,52.09999999999991,0.0,1402.4,12370.96,0.8169065445368633,0,1
50,2020-10-20,True,True,0.39,340,1000,250,2cd,1,2981.78,-1936.95,2536.6,2527.9565217391305,-28455.418763999995,-20514.670469999997,-19261.76942652174,7940.748293999997,238222.44881999993,1252.9010434782576,37587.03130434773,-119271.20000000001,-101464.0,-101118.26086956522,17807.20000000001,345.7391304347839,0.1385486596518819,152.58600000000007,-195.0,1508.9,2536.6,563.5999999999999,0.0,1427.2,10438.06,1.0579010434782576,1,1
51,2020-10-21,True,True,0.39,340,1000,250,2cd,1,2757.65,-540.54,2551.8999999999996,2638.85652173913,-28259.597713,-25868.48743,-24913.98638652174,2391.110282999998,71733.30848999994,954.5010434782598,28635.031304347795,-110306.0,-102075.99999999999,-105554.2608695652,8230.000000000015,-3478.260869565216,0.06579448549487976,0.0,-0.0,1856.2,2551.8999999999996,1723.5,1337.6,1467.5,3141.7200000000003,0.9545010434782598,1,1
52,2020-10-22,True,True,0.39,340,1000,250,2cd,1,2180.59,-1681.71,2145.3,1897.5,-25661.728186,-19739.917520000003,-18785.41647652174,5921.810665999998,177654.3199799999,954.5010434782635,28635.031304347904,-87223.6,-85812.0,-75900.0,1411.6000000000058,9912.0,0.14955837829244056,0.0,-0.0,1532.2,2145.3,1285.5,264.0,1360.5,8348.84,0.9545010434782635,1,1
53,2020-10-23,True,True,0.39,340,1000,250,2cd,1,2313.03,-1984.64,2275.2000000000003,2025.2000000000003,-26469.915055999994,-16740.585079999997,-15690.347225640831,9729.329975999997,291879.8992799999,1050.2378543591658,31507.135630774974,-92521.20000000001,-91008.00000000001,-81008.00000000001,1513.199999999997,10000.0,0.16451659399396323,132.11520000000007,-113.83320000000005,1575.9,2275.2000000000003,171.39999999999986,0.0,1562.5,12900.82,0.9364046543591658,0,1
54,2020-10-24,True,True,0.39,340,1000,250,2cd,1,2099.75,-1945.91,1864.6,1876.0,-25188.500755999998,-16086.0169,-14791.756621663515,9102.483855999997,273074.5156799999,1294.2602783364855,38827.808350094565,-83990.0,-74584.0,-75040.0,9406.0,-456.0,0.14013846525270712,95.88599999999998,-257.088,1864.6,1751.9,267.70000000000005,0.0,1536.6,12439.92,1.0371722783364856,1,0
55,2020-10-25,True,True,0.39,340,1000,250,2cd,1,2063.61,-1823.36,1726.1,1871.3,-21107.279774,-13946.18363,-12958.136484347826,7161.096143999999,214832.88431999998,988.0471456521736,29641.41436956521,-82544.40000000001,-69044.0,-74852.0,13500.400000000009,-5808.0,0.0557885409568144,319.57236294896006,-116.06923440453699,1626.5,1474.8,61.100000000000136,0.0,1380.3,10147.439999999999,0.8719779112476367,0,0
56,2020-11-09,True,True,0.39,340,1000,250,2cd,1,1658.83,-1701.88,1545.7,1423.3,-17118.985602,-9959.182239999998,-9177.751114347826,7159.803362000002,214794.10086000006,781.4311256521723,23442.93376956517,-66353.2,-61828.0,-56932.0,4525.199999999997,4896.0,0.09147065630739215,509.858404536862,-52.94305293005664,569.3,1545.7,0.0,0.0,1178.9,10560.85,0.7284880727221157,0,1
57,2020-11-10,True,True,0.39,340,1000,250,2cd,1,1902.17,-1645.7,1604.7,1604.7,-18033.1527,-11595.63509,-10676.307394347827,6437.517609999999,193125.52829999998,919.3276956521731,27579.830869565194,-76086.8,-64188.0,-64188.0,11898.800000000003,0.0,0.08284680903663899,555.7571795841211,-115.19376181474482,1325.5,1604.7,0.0,0.0,1060.1,10039.0,0.8041339338374284,0,1
58,2020-11-11,True,True,0.39,340,1000,250,2cd,1,2678.78,-1635.55,2675.0,2425.0,-24915.304519999998,-18189.819389999997,-16912.925991663513,6725.485130000001,201764.55390000003,1276.893398336484,38306.80195009452,-107151.20000000001,-107000.0,-97000.0,151.20000000001164,10000.0,0.19792819218030933,127.63799999999993,-245.73900000000006,1199.9,2675.0,723.9000000000001,0.0,1372.9,9144.2,1.0311543983364841,1,1
59,2020-11-12,True,True,0.39,340,1000,250,2cd,1,1992.63,-1739.96,1746.9,1996.9,-22221.009019999998,-13807.27673,-12619.725286521738,8413.732289999998,252411.96869999994,1187.5514434782617,35626.543304347855,-79705.20000000001,-69876.0,-79876.0,9829.200000000012,-10000.0,0.062392737141844457,8.10599999999998,-152.295,1746.9,1626.1000000000001,200.4000000000001,0.0,1203.3,11009.57,1.0352564434782616,1,1
60,2020-11-13,True,True,0.39,340,1000,250,2cd,1,2256.11,-1834.11,2021.8000000000002,2021.8000000000002,-24255.938552,-16052.659109999999,-14966.664033383742,8203.279442000001,246098.38326000003,1085.9950766162565,32579.852298487694,-90244.40000000001,-80872.0,-80872.0,9372.400000000009,0.0,0.11021966592385857,3.1919999999999615,-135.44699999999997,1424.3,2021.8000000000002,179.89999999999986,0.0,1331.7,10713.32,0.9505480766162565,0,1
61,2020-11-14,True,True,0.39,340,1000,250,2cd,1,2078.37,-1458.42,1944.7,1747.7614366729676,-22659.241136999997,-15959.01838,-14919.450679754253,6700.222756999998,201006.68270999994,1039.567700245747,31187.031007372407,-83134.79999999999,-77788.0,-69910.45746691871,5346.799999999988,7877.542533081287,0.15051825613593062,0.0,-58.53900000000001,1450.2,1944.7,453.60000000000014,0.0,1460.0,8308.94,0.981028700245747,1,0
