,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete,weekday
42,2020-09-12,False,False,0.35,340,500,125,2cd,1,190.5,-0.0,190.5,297.4230769,-1503.531044022854,-1503.531044022854,-1254.136319329652,0.0,0.0,249.39472469320208,7481.841740796062,-7620.0,-7620.0,-11896.923076000001,0.0,-4276.923076000001,-0.10593940456836926,0.0,-0.0,64.66153846,172.4230769,155.4384615,145.9384615,43.26153846,0.0,0.4987894493864042,0,0
43,2020-09-13,False,False,0.35,340,500,125,2cd,1,111.7230769,-0.0,111.7230769,232.7615385,-1077.2816067054823,-1077.2816067054823,-893.9168255074039,0.0,0.0,183.3647811980784,5500.943435942352,-4468.923076,-4468.923076,-9310.46154,0.0,-4841.538464,,0.0,-0.0,60.72666667,109.1692308,78.9,78.9,18.42307692,0.0,0.3667295623961568,0,0
44,2020-09-14,False,False,0.35,340,500,125,2cd,1,370.4307692,-0.0,370.4307692,495.4307692,-2831.9388327591923,-2831.9388327591923,-2408.6889722063097,0.0,0.0,423.24986055288264,12697.49581658648,-14817.230768,-14817.230768,-19817.230768,0.0,-5000.000000000002,0.006261976509224887,0.0,-0.0,123.9230769,370.4307692,263.5384615,175.4307692,42.33846154,0.0,0.8464997211057653,0,1
45,2020-09-15,False,False,0.35,340,500,125,2cd,1,337.9307692,-0.0,337.9307692,431.3,-2758.5650248474954,-2758.5650248474954,-2303.784671602902,0.0,0.0,454.78035324459324,13643.410597337797,-13517.230768,-13517.230768,-17252.0,0.0,-3734.7692320000006,0.04242853298296634,0.0,-0.0,52.54615385,306.3,248.2538462,180.3538462,46.36923077,0.0,0.9095607064891865,0,1
46,2020-09-16,False,False,0.35,340,500,125,2cd,1,418.3153846,-0.0,418.3153846,470.9461538,-3083.477748185841,-3083.477748185841,-2644.82985556479,0.0,0.0,438.64789262105114,13159.436778631534,-16732.615384,-16732.615384,-18837.846152,0.0,-2105.2307679999976,0.06126682200563027,0.0,-0.0,153.9692308,345.9461538,338.3230769,232.3615385,46.18571429,0.0,0.8772957852421023,0,1
47,2020-09-17,False,False,0.35,340,500,125,2cd,1,404.9461538,-0.0,404.9461538,435.1076923,-2934.4375937910618,-2934.4375937910618,-2508.706727300114,0.0,0.0,425.73086649094785,12771.925994728435,-16197.846152,-16197.846152,-17404.307692,0.0,-1206.4615399999984,0.0697612885823582,0.0,-0.0,120.7615385,310.1076923,281.7,147.8769231,42.25384615,0.0,0.8514617329818956,0,1
48,2020-09-18,False,False,0.35,340,500,125,2cd,1,399.4923077,-0.0,399.4923077,499.3307692,-3008.376267742303,-3008.376267742303,-2570.1299846311967,0.0,0.0,438.2462831111061,13147.388493333183,-15979.692308000002,-15979.692308000002,-19973.230768,0.0,-3993.5384599999998,0.03130590720530524,0.0,-0.0,119.1,374.3307692,330.7615385,214.1692308,47.66153846,0.0,0.8764925662222122,0,1
49,2020-09-19,False,False,0.35,340,500,125,2cd,1,325.6307692,-0.0,325.6307692,410.6692308,-2473.5202576844795,-2473.5202576844795,-2087.2400765239045,0.0,0.0,386.280181160575,11588.40543481725,-13025.230768,-13025.230768,-16426.769232,0.0,-3401.5384639999993,0.018355451653377264,0.0,-0.0,121.6,285.6692308,241.0846154,154.4461538,34.78461538,0.0,0.77256036232115,0,0
50,2020-09-20,False,False,0.35,340,500,125,2cd,1,57.03076923,-0.0,57.03076923,180.83571429,-659.4911373683735,-659.4911373683735,-556.1578057237109,0.0,0.0,103.33333164466262,3099.9999493398786,-2281.2307692,-2281.2307692,-7233.4285715999995,0.0,-4952.1978024,,0.0,-0.0,48.22307692,57.03076923,40.86923077,40.44615385,31.74615385,0.0,0.20666666328932523,0,0
51,2020-09-21,False,False,0.35,340,500,125,2cd,1,416.1153846,-0.0,416.1153846,483.0153846,-2964.925032786845,-2964.925032786845,-2514.8059461889356,0.0,0.0,450.11908659790925,13503.572597937276,-16644.615384,-16644.615384,-19320.615384,0.0,-2676.0,0.05708047549792927,0.0,-0.0,122.0357143,358.0153846,285.6923077,242.3538462,39.32307692,0.0,0.9002381731958184,0,1
52,2020-09-22,False,False,0.35,340,500,125,2cd,1,48.46153846,-0.0,48.46153846,173.26428571,-560.0357267813788,-560.0357267813788,-498.57006795003883,0.0,0.0,61.465658831339965,1843.969764940199,-1938.4615383999999,-1938.4615383999999,-6930.5714284,0.0,-4992.10989,,0.0,-0.0,48.26428571,48.46153846,29.93076923,29.93076923,29.97692308,0.0,0.12293131766267994,0,1
53,2020-09-23,False,False,0.35,340,500,125,2cd,1,367.9,-0.0,367.9,487.9538462,-2952.5935067041673,-2952.5935067041673,-2494.983931178672,0.0,0.0,457.60957552549553,13728.287265764866,-14716.0,-14716.0,-19518.153847999998,0.0,-4802.153847999998,0.026105198212766467,0.0,-0.0,117.0230769,362.9538462,257.6571429,192.9,48.4,0.0,0.915219151050991,0,1
54,2020-09-24,False,False,0.35,340,500,125,2cd,1,359.0,-0.0,359.0,441.9846154,-2906.0573191944686,-2906.0573191944686,-2452.026318048018,0.0,0.0,454.03100114645076,13620.930034393523,-14360.0,-14360.0,-17679.384616,0.0,-3319.3846159999994,0.048679455268696215,0.0,-0.0,122.1,316.9846154,231.3615385,200.6076923,39.33846154,0.0,0.9080620022929016,0,1
55,2020-09-25,False,False,0.35,340,500,125,2cd,1,383.1846154,-0.0,383.1846154,470.0923077,-2859.353690409795,-2859.353690409795,-2408.3569091114214,0.0,0.0,450.99678129837366,13529.903438951209,-15327.384616,-15327.384616,-18803.692307999998,0.0,-3476.3076919999985,0.044977785478454324,0.0,-0.0,119.7692308,345.0923077,230.4142857,208.1538462,41.1,0.0,0.9019935625967473,0,1
56,2020-09-26,False,False,0.35,340,500,125,2cd,1,181.6230769,-0.0,181.6230769,306.6230769,-1482.5121357317637,-1482.5121357317637,-1210.8851475563986,0.0,0.0,271.6269881753651,8148.809645260953,-7264.923076,-7264.923076,-12264.923076,0.0,-4999.999999999999,-0.11265703295309171,0.0,-0.0,131.6461538,181.6230769,130.5615385,130.5615385,34.50769231,0.0,0.5432539763507302,0,0
57,2020-09-27,False,False,0.35,340,500,125,2cd,1,370.7538462,-0.0,370.7538462,440.2,-2925.8567557734414,-2925.8567557734414,-2459.527274420293,0.0,0.0,466.32948135314837,13989.884440594451,-14830.153848,-14830.153848,-17608.0,0.0,-2777.846152,0.06191134657966435,0.0,-0.0,121.9285714,315.2,257.6,196.2153846,47.58461538,0.0,0.9326589627062968,0,0
58,2020-09-28,False,False,0.35,340,500,125,2cd,1,398.1076923,-0.0,398.1076923,523.1076923,-3009.3375625863746,-3009.3375625863746,-2533.3622515610105,0.0,0.0,475.97531102536414,14279.259330760924,-15924.307692,-15924.307692,-20924.307692000002,0.0,-5000.000000000002,0.030776537763604006,0.0,-0.0,147.8153846,383.6142857,216.1230769,216.1230769,55.66153846,0.0,0.9519506220507282,0,1
59,2020-09-29,False,False,0.35,340,500,125,2cd,1,372.6153846,-0.0,372.6153846,418.0769231,-2686.342144245636,-2686.342144245636,-2261.8728158315457,0.0,0.0,424.46932841409034,12734.07985242271,-14904.615384,-14904.615384,-16723.076924,0.0,-1818.4615400000002,0.06005818680742836,0.0,-0.0,126.7692308,293.0769231,268.5846154,178.2692308,47.33846154,0.0,0.8489386568281807,0,1
60,2020-09-30,False,False,0.35,340,500,125,2cd,1,316.05,-0.0,316.05,407.3384615,-2077.983758580025,-2077.983758580025,-1817.0629401860297,0.0,0.0,260.92081839399543,7827.624551819863,-12642.0,-12642.0,-16293.53846,0.0,-3651.5384599999998,-0.07000677853375314,0.0,-0.0,136.4538462,282.3384615,222.6923077,157.8857143,5.5,0.0,0.5218416367879909,0,1
61,2020-10-01,False,False,0.35,340,500,125,2cd,1,32.62307692,-0.0,32.62307692,153.8,-211.32385596311417,-211.32385596311417,-278.49031718986805,0.0,0.0,-67.16646122675388,-2014.9938368026164,-1304.9230768000002,-1304.9230768000002,-6152.0,0.0,-4847.0769232,,0.0,-0.0,30.73846154,32.62307692,5.215384615,5.215384615,5.1,0.0,-0.13433292245350775,0,1
62,2020-10-02,False,False,0.35,340,500,125,2cd,1,28.98461538,-0.0,28.98461538,153.38461538,-192.29106090219366,-192.29106090219366,-266.52524649421565,0.0,0.0,-74.23418559202199,-2227.0255677606597,-1159.3846152,-1159.3846152,-6135.384615200001,0.0,-4976.0,,0.0,-0.0,28.8,28.26923077,4.315384615,4.315384615,4.6,0.0,-0.14846837118404396,0,1
63,2020-10-03,False,False,0.35,340,500,125,2cd,1,30.23076923,-0.0,30.23076923,155.23076923,-193.140983064897,-193.140983064897,-265.10936241656316,0.0,0.0,-71.96837935166616,-2159.051380549985,-1209.2307692,-1209.2307692,-6209.2307691999995,0.0,-5000.0,,0.0,-0.0,30.23076923,28.76923077,4.015384615,4.015384615,5.1,0.0,-0.1439367587033323,0,0
64,2020-10-04,False,False,0.35,340,500,125,2cd,1,28.89230769,-0.0,28.89230769,153.48571429,-190.27387488540492,-190.27387488540492,-262.7308611404112,0.0,0.0,-72.45698625500629,-2173.7095876501885,-1155.6923076,-1155.6923076,-6139.4285716,0.0,-4983.736264,,0.0,-0.0,28.48571429,28.89230769,4.5,4.5,4.346153846,0.0,-0.14491397251001256,0,0
65,2020-10-05,False,False,0.35,340,500,125,2cd,1,28.7,-0.0,28.7,152.8,-185.42721977785965,-185.42721977785965,-258.2395455578445,0.0,0.0,-72.81232577998486,-2184.369773399546,-1148.0,-1148.0,-6112.0,0.0,-4964.0,,0.0,-0.0,27.97692308,28.7,4.530769231,4.530769231,4.8,0.0,-0.14562465155996973,0,1
66,2020-10-06,False,False,0.35,340,500,125,2cd,1,84.13846154,-0.0,84.13846154,152.10769231,-388.76623995094843,-388.76623995094843,-312.7897862282786,0.0,0.0,75.97645372266982,2279.2936116800947,-3365.5384615999997,-3365.5384615999997,-6084.3076924,0.0,-2718.7692308,,0.0,-0.0,27.6,26.26153846,3.992307692,3.992307692,4.923076923,0.0,0.15195290744533962,0,1
67,2020-10-07,False,False,0.35,340,500,125,2cd,1,255.5769231,-0.0,255.5769231,380.5769231,-1882.6284132459523,-1882.6284132459523,-1529.5712236211866,0.0,0.0,353.05718962476567,10591.71568874297,-10223.076923999999,-10223.076923999999,-15223.076923999999,0.0,-5000.0,-0.037260965424719905,0.0,-0.0,115.0076923,255.5769231,147.9461538,120.6,31.9,0.0,0.7061143792495314,0,1
68,2020-10-08,False,False,0.35,340,500,125,2cd,1,351.2307692,-0.0,351.2307692,427.0153846,-2697.6669216432483,-2697.6669216432483,-2266.0370730166596,0.0,0.0,431.6298486265887,12948.89545879766,-14049.230768,-14049.230768,-17080.615384,0.0,-3031.384616000001,0.04410118305653721,0.0,-0.0,125.0538462,302.0153846,255.3615385,172.2384615,43.82307692,0.0,0.8632596972531774,0,1
69,2020-10-09,False,False,0.35,340,500,125,2cd,1,405.4076923,-0.0,405.4076923,455.5153846,-2871.0854927842283,-2871.0854927842283,-2443.4007772694085,0.0,0.0,427.6847155148198,12830.541465444594,-16216.307692,-16216.307692,-18220.615384,0.0,-2004.3076920000003,0.05849066677986081,0.0,-0.0,114.7769231,330.5153846,273.5692308,204.3230769,42.9,0.0,0.8553694310296396,0,1
70,2020-11-27,False,False,0.35,340,500,125,2cd,1,416.9923077,-0.0,416.9923077,529.1692307999999,-3402.9121884526076,-3402.9121884526076,-2930.45443104893,0.0,0.0,472.45775740367753,14173.732722110326,-16679.692308,-16679.692308,-21166.769232,0.0,-4487.076923999997,0.03769268959802763,0.0,-0.0,68.55384615,404.1692308,302.7923077,192.8153846,56.47142857,0.0,0.944915514807355,0,1
71,2020-11-28,False,False,0.35,340,500,125,2cd,1,328.8923077,-0.0,328.8923077,453.8923077,-2455.0128272732018,-2455.0128272732018,-2057.7872351416718,0.0,0.0,397.22559213153,11916.7677639459,-13155.692308,-13155.692308,-18155.692308,0.0,-5000.000000000002,-0.007851731311915855,0.0,-0.0,66.76153846,328.8923077,194.7692308,187.7230769,41.10769231,0.0,0.7944511842630599,0,0
72,2020-11-29,False,False,0.35,340,500,125,2cd,1,69.24285714,-0.0,69.24285714,188.83846154,-779.056798587829,-779.056798587829,-615.6043724747867,0.0,0.0,163.4524261130423,4903.572783391269,-2769.7142856,-2769.7142856,-7553.5384616,0.0,-4783.824176,,0.0,-0.0,52.08461538,63.83846154,41.74615385,41.74615385,45.59230769,0.0,0.32690485222608456,0,0
73,2020-11-30,False,False,0.35,340,500,125,2cd,1,434.5384615,-0.0,434.5384615,557.0076922999999,-2998.6172529207415,-2998.6172529207415,-2569.9112922972354,0.0,0.0,428.70596062350614,12861.178818705184,-17381.53846,-17381.53846,-22280.307691999995,0.0,-4898.769231999995,0.010947525925011803,0.0,-0.0,176.6923077,432.0076923,267.7538462,225.7846154,55.77857143,0.0,0.8574119212470123,0,1
74,2020-12-01,False,False,0.35,340,500,125,2cd,1,435.1153846,-0.0,435.1153846,492.5846154,-3299.966079544211,-3299.966079544211,-2833.0382345972967,0.0,0.0,466.9278449469143,14007.835348407429,-17404.615384,-17404.615384,-19703.384616,0.0,-2298.7692319999987,0.06934338967220732,0.0,-0.0,131.1428571,367.5846154,324.4461538,251.3769231,64.52142857,0.0,0.9338556898938286,0,1
